Filename_david	starts_with_el_or_la
1P8_213122221.WAV	1
2P29_213632122.WAV	1
1P8_210011211.WAV	1
2P22_313742122.WAV	1
1P34_413012221.WAV	1
1P29_311141121.WAV	1
1P29_312122211.WAV	1
1P26_112642112.WAV	1
1P19_412942112.WAV	1
1P26_311121221.WAV	1
2P12_413312221.WAV	1
2P29_410231111.WAV	1
2P12_412422211.WAV	1
1P29_814312111.WAV	1
1P19_210741112.WAV	1
1P7_312912212.WAV	1
1P29_313632122.WAV	1
1P26_110021211.WAV	1
2P12_313112221.WAV	1
1P29_213042121.WAV	1
1P29_112322211.WAV	1
1P29_413822222.WAV	1
1P8_111631122.WAV	1
1P19_413612222.WAV	1
1P26_213732122.WAV	1
1P26_110241111.WAV	1
1P8_312842112.WAV	1
2P12_213122221.WAV	1
1P19_112442111.WAV	1
2P12_413442121.WAV	1
1P19_312242111.WAV	1
2P5_410841112.WAV	1
1P29_110541112.WAV	1
2P5_311941122.WAV	1
2P29_111241121.WAV	1
1P19_112312211.WAV	1
2P12_113722222.WAV	1
1P26_411411221.WAV	1
1P7_410011211.WAV	1
1P29_313412221.WAV	1
2P12_814341111.WAV	1
2P29_211541122.WAV	1
1P29_310521212.WAV	1
1P19_413522222.WAV	1
1P26_113042121.WAV	1
1P26_113442121.WAV	1
1P29_212332111.WAV	1
1P19_412142111.WAV	1
2P12_311021221.WAV	1
2P12_212412211.WAV	1
1P8_413932122.WAV	1
2P5_412312211.WAV	1
2P5_313542122.WAV	1
2P5_213132121.WAV	1
1P7_312242111.WAV	1
2P12_112342111.WAV	1
2P25_213742122.WAV	1
1P29_310211211.WAV	1
2P12_212322211.WAV	1
2P5_212422211.WAV	1
1P26_111221221.WAV	1
2P29_311441121.WAV	1
2P5_212022211.WAV	1
1P7_312332111.WAV	1
2P12_411931122.WAV	1
2P12_313422221.WAV	1
2P5_312122211.WAV	1
2P5_213222221.WAV	1
2P5_312922212.WAV	1
2P12_211611222.WAV	1
1P26_212712212.WAV	1
1P34_110511212.WAV	1
2P29_310021211.WAV	1
1P26_310811212.WAV	1
2P29_410141111.WAV	1
1P29_212642112.WAV	1
2P29_112442111.WAV	1
2P12_413842122.WAV	1
2P29_310241111.WAV	1
2P29_110841112.WAV	1
1P8_112212211.WAV	1
2P5_111831122.WAV	1
1P8_413222221.WAV	1
1P8_313112221.WAV	1
1P29_310341111.WAV	1
1P19_412722212.WAV	1
1P7_312642112.WAV	1
1P8_110031111.WAV	1
1P26_411141121.WAV	1
2P29_312332111.WAV	1
2P5_210021211.WAV	1
1P7_413342121.WAV	1
1P8_411931122.WAV	1
2P12_210941112.WAV	1
1P26_410521212.WAV	1
2P5_212642112.WAV	1
1P7_410541112.WAV	1
2P5_113742122.WAV	1
1P8_410421211.WAV	1
1P19_310421211.WAV	1
1P8_112522212.WAV	1
1P29_413112221.WAV	1
1P29_814641121.WAV	1
2P29_413922222.WAV	1
1P7_814441221.WAV	1
2P25_413042121.WAV	1
2P5_212822212.WAV	1
1P8_213432121.WAV	1
2P29_210211211.WAV	1
1P26_113532122.WAV	1
1P7_212342111.WAV	1
2P5_211441121.WAV	1
2P5_312522212.WAV	1
1P26_311521222.WAV	1
1P26_212842112.WAV	1
1P8_313912222.WAV	1
2P5_410441111.WAV	1
2P5_213712222.WAV	1
2P5_213042121.WAV	1
2P29_111421221.WAV	1
2P22_210041111.WAV	1
1P26_312632112.WAV	1
1P29_213842122.WAV	1
1P29_312832112.WAV	1
2P5_311141121.WAV	1
1P26_412522212.WAV	1
1P29_412442111.WAV	1
1P34_113842122.WAV	1
1P29_412312211.WAV	1
2P12_313512222.WAV	1
2P17_112722212.WAV	1
1P7_313042121.WAV	1
1P26_213112221.WAV	1
1P19_410721212.WAV	1
2P29_412232111.WAV	1
1P26_113712222.WAV	1
1P29_410841112.WAV	1
2P5_412842112.WAV	1
1P8_213612222.WAV	1
1P26_112112211.WAV	1
2P5_210821212.WAV	1
2P5_113122221.WAV	1
2P12_311511222.WAV	1
1P19_313842122.WAV	1
2P29_213012221.WAV	1
1P29_110011211.WAV	1
1P19_110041111.WAV	1
2P29_413742122.WAV	1
2P22_411541122.WAV	1
2P29_112042111.WAV	1
2P12_312312211.WAV	1
1P29_312742112.WAV	1
1P8_312132111.WAV	1
2P12_814441221.WAV	1
2P29_412412211.WAV	1
2P29_213812222.WAV	1
1P8_210541112.WAV	1
1P26_410831112.WAV	1
2P5_410221211.WAV	1
1P26_312232111.WAV	1
1P26_411941122.WAV	1
2P12_410511212.WAV	1
2P29_312242111.WAV	1
1P29_411821222.WAV	1
1P26_210841112.WAV	1
2P5_312742112.WAV	1
2P29_412632112.WAV	1
1P26_213022221.WAV	1
1P8_112612212.WAV	1
2P12_113542122.WAV	1
1P34_412342111.WAV	1
2P5_411421221.WAV	1
2P22_312942112.WAV	1
1P19_111511222.WAV	1
1P8_212322211.WAV	1
2P22_412742112.WAV	1
1P8_313422221.WAV	1
1P19_312422211.WAV	1
2P29_211321221.WAV	1
1P8_311641122.WAV	1
2P29_110221211.WAV	1
2P22_412342111.WAV	1
1P7_413742122.WAV	1
2P5_413512222.WAV	1
1P29_310741112.WAV	1
1P26_311921222.WAV	1
2P12_310221211.WAV	1
2P25_814441221.WAV	1
2P5_213842122.WAV	1
2P29_313312221.WAV	1
1P26_213912222.WAV	1
1P29_413512222.WAV	1
1P8_112742112.WAV	1
1P29_413022221.WAV	1
1P29_412842112.WAV	1
2P5_412622212.WAV	1
1P26_312412211.WAV	1
1P8_212722212.WAV	1
1P8_113412221.WAV	1
1P26_313122221.WAV	1
1P26_411811222.WAV	1
1P26_311431121.WAV	1
1P29_213712222.WAV	1
2P29_412812212.WAV	1
2P29_413342121.WAV	1
2P5_213622222.WAV	1
2P29_112712212.WAV	1
2P12_413712222.WAV	1
2P12_410241111.WAV	1
1P26_212532112.WAV	1
1P26_311211221.WAV	1
2P5_112632112.WAV	1
2P29_212742112.WAV	1
2P22_413542122.WAV	1
1P26_212132111.WAV	1
2P5_413642122.WAV	1
2P5_413732122.WAV	1
1P26_412432111.WAV	1
1P26_310541112.WAV	1
1P29_410221211.WAV	1
1P7_213722222.WAV	1
1P26_313342121.WAV	1
2P29_412722212.WAV	1
1P29_312612212.WAV	1
1P29_814412221.WAV	1
1P8_412422211.WAV	1
2P22_310011211.WAV	1
2P29_212612212.WAV	1
1P26_311831122.WAV	1
2P12_313822222.WAV	1
2P5_814412221.WAV	1
2P5_313812222.WAV	1
1P8_212142111.WAV	1
1P26_313612222.WAV	1
1P26_412922212.WAV	1
1P26_312542112.WAV	1
1P7_213542122.WAV	1
1P7_210031111.WAV	1
1P29_814022222.WAV	1
1P8_312442111.WAV	1
2P5_413822222.WAV	1
1P26_210711212.WAV	1
1P26_413722222.WAV	1
1P26_412212211.WAV	1
1P26_311341121.WAV	1
2P5_213442121.WAV	1
2P29_410321211.WAV	1
2P5_313142121.WAV	1
2P5_113522222.WAV	1
1P8_213522222.WAV	1
1P8_313732122.WAV	1
1P29_412622212.WAV	1
2P29_814112211.WAV	1
2P29_411341121.WAV	1
1P26_410031111.WAV	1
1P7_412322211.WAV	1
1P8_413622222.WAV	1
1P26_413322221.WAV	1
2P12_210011211.WAV	1
2P5_110011211.WAV	1
2P29_413832122.WAV	1
1P19_413742122.WAV	1
2P5_310431111.WAV	1
2P29_412942112.WAV	1
1P26_311031121.WAV	1
2P5_410041111.WAV	1
1P8_310041111.WAV	1
1P26_210041111.WAV	1
1P7_311841122.WAV	1
2P12_410021211.WAV	1
1P8_412732112.WAV	1
1P8_312312211.WAV	1
2P17_814412221.WAV	1
1P26_313032121.WAV	1
2P29_814441221.WAV	1
2P29_413612222.WAV	1
2P29_411921222.WAV	1
2P12_312842112.WAV	1
2P29_410011211.WAV	1
1P26_211241121.WAV	1
2P5_210421211.WAV	1
2P29_211941122.WAV	1
1P29_210241111.WAV	1
1P19_313042121.WAV	1
2P29_212342111.WAV	1
2P5_413422221.WAV	1
2P29_410721212.WAV	1
1P26_312812212.WAV	1
2P12_310041111.WAV	1
1P26_413632122.WAV	1
1P8_411621222.WAV	1
1P26_213642122.WAV	1
1P8_312622212.WAV	1
1P29_312342111.WAV	1
1P8_412112211.WAV	1
1P8_412332111.WAV	1
2P5_312342111.WAV	1
1P8_110521212.WAV	1
2P5_112322211.WAV	1
1P26_410341111.WAV	1
2P29_313842122.WAV	1
1P8_413712222.WAV	1
2P29_113822222.WAV	1
1P26_411321221.WAV	1
2P29_413122221.WAV	1
1P29_410041111.WAV	1
1P26_313922222.WAV	1
1P8_312712212.WAV	1
1P17_311541122.WAV	1
1P7_313712222.WAV	1
1P29_313142121.WAV	1
1P8_313642122.WAV	1
1P26_213822222.WAV	1
1P26_312722212.WAV	1
1P26_212312211.WAV	1
1P26_213512222.WAV	1
2P29_112622212.WAV	1
1P26_411541122.WAV	1
1P26_310721212.WAV	1
1P29_313722222.WAV	1
1P26_113842122.WAV	1
2P29_113512222.WAV	1
1P34_814412221.WAV	1
1P26_313832122.WAV	1
2P29_410541112.WAV	1
2P29_112312211.WAV	1
2P29_412322211.WAV	1
1P8_211611222.WAV	1
2P12_413042121.WAV	1
1P26_313742122.WAV	1
1P26_312322211.WAV	1
1P8_412642112.WAV	1
2P29_413522222.WAV	1
1P26_312942112.WAV	1
2P29_110041111.WAV	1
1P26_413142121.WAV	1
1P26_413812222.WAV	1
1P26_412612212.WAV	1
1P26_310011211.WAV	1
1P26_412122211.WAV	1
1P26_413542122.WAV	1
1P26_313522222.WAV	1
1P8_410021211.WAV	1
1P26_312142111.WAV	1
1P26_412742112.WAV	1
1P19_91175122.WAV	0
1P8_111011221.WAV	0
2P12_91405222.WAV	0
1P19_91305221.WAV	0
1P17_91305221.WAV	0
1P19_91115121.WAV	0
1P29_91045111.WAV	0
1P19_91105121.WAV	0
1P19_91135121.WAV	0
1P7_412012211.WAV	0
2P22_91305221.WAV	0
1P26_91215211.WAV	0
2P22_814722112.WAV	0
1P19_91295212.WAV	0
2P24_91105121.WAV	0
1P29_91155122.WAV	0
1P7_412542112.WAV	0
1P19_91465121.WAV	0
2P17_91095112.WAV	0
2P12_111411221.WAV	0
1P34_814722112.WAV	0
2P12_113412221.WAV	0
1P17_91435111.WAV	0
1P7_91095112.WAV	0
1P26_814722112.WAV	0
2P5_91185122.WAV	0
1P26_91385222.WAV	0
1P19_91055112.WAV	0
1P26_212442111.WAV	0
2P22_91025111.WAV	0
1P19_91345221.WAV	0
1P19_91025111.WAV	0
1P19_91165122.WAV	0
1P26_91365222.WAV	0
1P34_91215211.WAV	0
1P29_91245211.WAV	0
2P12_91095112.WAV	0
2P25_91385222.WAV	0
2P12_91215211.WAV	0
1P7_91385222.WAV	0
1P8_91215211.WAV	0
1P29_91385222.WAV	0
2P12_91325221.WAV	0
2P17_91105121.WAV	0
2P17_91155122.WAV	0
2P22_91175122.WAV	0
2P24_91155122.WAV	0
2P29_110311211.WAV	0
2P29_111731122.WAV	0
2P29_211721222.WAV	0
1P17_91155122.WAV	0
1P17_91175122.WAV	0
1P19_91155122.WAV	0
1P7_91105121.WAV	0
1P7_91155122.WAV	0
1P8_91105121.WAV	0
1P26_91175122.WAV	0
1P34_91065112.WAV	0
1P34_91185122.WAV	0
1P34_91365222.WAV	0
2P29_91175122.WAV	0
2P22_91155122.WAV	0
2P5_91155122.WAV	0
1P34_91135121.WAV	0
1P29_91105121.WAV	0
1P26_91155122.WAV	0
1P34_91105121.WAV	0
1P19_91265212.WAV	0
1P7_91145121.WAV	0
1P17_91265212.WAV	0
1P19_91065112.WAV	0
1P17_91065112.WAV	0
1P17_91095112.WAV	0
1P19_91095112.WAV	0
2P29_91115121.WAV	0
2P5_91145121.WAV	0
1P8_91145121.WAV	0
2P5_91465121.WAV	0
2P25_91305221.WAV	0
1P8_91285212.WAV	0
1P29_91175122.WAV	0
1P29_91115121.WAV	0
2P24_91135121.WAV	0
1P17_91105121.WAV	0
1P17_91115121.WAV	0
1P17_91135121.WAV	0
1P26_91085112.WAV	0
1P8_91465121.WAV	0
1P8_91115121.WAV	0
2P5_91175122.WAV	0
1P8_91265212.WAV	0
2P22_91115121.WAV	0
2P25_91155122.WAV	0
1P7_91135121.WAV	0
2P17_91065112.WAV	0
1P8_91175122.WAV	0
2P29_91285212.WAV	0
2P22_91325221.WAV	0
1P7_91175122.WAV	0
2P17_91165122.WAV	0
1P8_91205211.WAV	0
1P17_91325221.WAV	0
1P19_91325221.WAV	0
1P26_91115121.WAV	0
2P5_91065112.WAV	0
1P26_91055112.WAV	0
2P25_91105121.WAV	0
2P24_91085112.WAV	0
1P29_91165122.WAV	0
2P22_91185122.WAV	0
1P7_91115121.WAV	0
1P34_91175122.WAV	0
2P24_91015111.WAV	0
1P19_91015111.WAV	0
2P24_91115121.WAV	0
1P19_91245211.WAV	0
1P17_91245211.WAV	0
1P17_91015111.WAV	0
2P24_91205211.WAV	0
1P17_91295212.WAV	0
2P24_91195122.WAV	0
2P22_91205211.WAV	0
2P12_91105121.WAV	0
1P19_91045111.WAV	0
2P17_91195122.WAV	0
1P17_91045111.WAV	0
2P29_91185122.WAV	0
2P29_91085112.WAV	0
2P5_91105121.WAV	0
2P29_91365222.WAV	0
2P29_91105121.WAV	0
2P12_91155122.WAV	0
1P26_91325221.WAV	0
2P25_91025111.WAV	0
1P26_91185122.WAV	0
2P17_91185122.WAV	0
1P29_91215211.WAV	0
2P29_91395222.WAV	0
1P7_91065112.WAV	0
1P34_91125121.WAV	0
1P29_91135121.WAV	0
1P7_91205211.WAV	0
1P8_91035111.WAV	0
1P34_91205211.WAV	0
1P26_91095112.WAV	0
2P22_91105121.WAV	0
1P34_91245211.WAV	0
1P34_91035111.WAV	0
1P26_91195122.WAV	0
1P17_91205211.WAV	0
1P19_91205211.WAV	0
2P25_91395222.WAV	0
1P26_91065112.WAV	0
1P34_91115121.WAV	0
2P17_91395222.WAV	0
2P24_91245211.WAV	0
1P17_91465121.WAV	0
2P25_91255212.WAV	0
1P8_91065112.WAV	0
2P24_91325221.WAV	0
1P26_91125121.WAV	0
2P17_91005111.WAV	0
2P24_91175122.WAV	0
1P29_91205211.WAV	0
2P22_91145121.WAV	0
2P17_91015111.WAV	0
1P34_91325221.WAV	0
1P8_91185122.WAV	0
2P25_91175122.WAV	0
1P29_91095112.WAV	0
1P34_91145121.WAV	0
1P34_91015111.WAV	0
2P24_91305221.WAV	0
1P8_91055112.WAV	0
2P24_91035111.WAV	0
1P17_91195122.WAV	0
1P19_91195122.WAV	0
1P19_91315221.WAV	0
1P34_91225211.WAV	0
2P17_91175122.WAV	0
2P17_91295212.WAV	0
1P19_91145121.WAV	0
1P17_91145121.WAV	0
2P5_91205211.WAV	0
2P24_91475112.WAV	0
2P24_91335221.WAV	0
1P17_91355222.WAV	0
1P17_91085112.WAV	0
2P24_91255212.WAV	0
1P29_91365222.WAV	0
1P19_91085112.WAV	0
1P17_91035111.WAV	0
1P17_91315221.WAV	0
1P19_91035111.WAV	0
1P26_91105121.WAV	0
2P24_91425122.WAV	0
1P8_91085112.WAV	0
1P34_91345221.WAV	0
1P19_91355222.WAV	0
2P24_91415211.WAV	0
2P17_91455212.WAV	0
2P25_91265212.WAV	0
2P24_91345221.WAV	0
2P17_91115121.WAV	0
2P5_91435111.WAV	0
2P17_91205211.WAV	0
2P24_91435111.WAV	0
1P8_91025111.WAV	0
2P24_91465121.WAV	0
1P26_91205211.WAV	0
2P17_91055112.WAV	0
2P29_91205211.WAV	0
2P5_91135121.WAV	0
2P5_91355222.WAV	0
1P26_91135121.WAV	0
1P8_91095112.WAV	0
1P8_91195122.WAV	0
1P19_91435111.WAV	0
2P24_91095112.WAV	0
2P24_91045111.WAV	0
1P19_91285212.WAV	0
1P8_91455212.WAV	0
1P7_91305221.WAV	0
2P29_91195122.WAV	0
2P25_91125121.WAV	0
1P8_91335221.WAV	0
1P8_91015111.WAV	0
2P24_91145121.WAV	0
1P8_91305221.WAV	0
1P29_91325221.WAV	0
2P22_91075112.WAV	0
2P24_91295212.WAV	0
1P17_91285212.WAV	0
2P29_91325221.WAV	0
2P25_91185122.WAV	0
1P7_91365222.WAV	0
2P17_91375222.WAV	0
2P17_91345221.WAV	0
2P22_91015111.WAV	0
2P17_91225211.WAV	0
1P19_91335221.WAV	0
1P8_91045111.WAV	0
2P5_91025111.WAV	0
1P17_91335221.WAV	0
2P12_91185122.WAV	0
2P29_91065112.WAV	0
2P5_91045111.WAV	0
2P24_91315221.WAV	0
2P5_91195122.WAV	0
1P8_91135121.WAV	0
2P29_91315221.WAV	0
2P12_91175122.WAV	0
1P26_91245211.WAV	0
1P19_91185122.WAV	0
2P22_91065112.WAV	0
2P24_91285212.WAV	0
1P34_91165122.WAV	0
1P17_91055112.WAV	0
2P24_91385222.WAV	0
2P29_91165122.WAV	0
1P26_91015111.WAV	0
2P25_91135121.WAV	0
2P24_91185122.WAV	0
2P12_91205211.WAV	0
1P34_91435111.WAV	0
2P25_91425122.WAV	0
2P17_91045111.WAV	0
1P34_91095112.WAV	0
1P7_91035111.WAV	0
2P25_91085112.WAV	0
2P22_91395222.WAV	0
2P24_91065112.WAV	0
2P22_91135121.WAV	0
1P29_91225211.WAV	0
2P24_91365222.WAV	0
2P24_91455212.WAV	0
2P17_91315221.WAV	0
1P7_91325221.WAV	0
2P12_91365222.WAV	0
1P34_91155122.WAV	0
2P24_91125121.WAV	0
1P8_91325221.WAV	0
1P8_91395222.WAV	0
1P19_91255212.WAV	0
1P7_91195122.WAV	0
1P19_91365222.WAV	0
1P17_91185122.WAV	0
2P22_91245211.WAV	0
2P5_91015111.WAV	0
2P24_91055112.WAV	0
2P29_91045111.WAV	0
2P17_91025111.WAV	0
1P29_91305221.WAV	0
1P7_91045111.WAV	0
1P17_91425122.WAV	0
2P5_91325221.WAV	0
2P29_91015111.WAV	0
2P24_91165122.WAV	0
1P34_91025111.WAV	0
1P8_91155122.WAV	0
2P25_91145121.WAV	0
1P26_91145121.WAV	0
1P34_91195122.WAV	0
2P24_91375222.WAV	0
1P19_91425122.WAV	0
2P17_91145121.WAV	0
2P5_91095112.WAV	0
2P12_91115121.WAV	0
1P29_91465121.WAV	0
2P29_91435111.WAV	0
1P8_91125121.WAV	0
2P25_91345221.WAV	0
1P29_91085112.WAV	0
1P19_91215211.WAV	0
1P17_91365222.WAV	0
2P17_91425122.WAV	0
1P8_91255212.WAV	0
2P17_91215211.WAV	0
2P12_91015111.WAV	0
2P22_91365222.WAV	0
2P25_91045111.WAV	0
1P17_91215211.WAV	0
2P24_91265212.WAV	0
2P25_91285212.WAV	0
1P26_91025111.WAV	0
2P5_91335221.WAV	0
1P34_91255212.WAV	0
2P24_91395222.WAV	0
2P24_91355222.WAV	0
1P19_91225211.WAV	0
1P17_91225211.WAV	0
1P7_91465121.WAV	0
2P5_91165122.WAV	0
2P29_91075112.WAV	0
2P22_91315221.WAV	0
1P26_91305221.WAV	0
2P5_91425122.WAV	0
2P24_91225211.WAV	0
1P17_91255212.WAV	0
2P17_91285212.WAV	0
2P25_91245211.WAV	0
2P22_91255212.WAV	0
1P7_91185122.WAV	0
2P22_91285212.WAV	0
1P8_91245211.WAV	0
1P26_91265212.WAV	0
1P26_91335221.WAV	0
1P17_91025111.WAV	0
2P22_91435111.WAV	0
1P26_91395222.WAV	0
2P17_91465121.WAV	0
2P5_91295212.WAV	0
1P29_91195122.WAV	0
1P17_91165122.WAV	0
1P8_91425122.WAV	0
1P26_91465121.WAV	0
2P12_91465121.WAV	0
2P17_91435111.WAV	0
2P17_91335221.WAV	0
1P17_91345221.WAV	0
2P25_91335221.WAV	0
1P34_91335221.WAV	0
2P17_91325221.WAV	0
2P5_91245211.WAV	0
1P29_91265212.WAV	0
2P25_91065112.WAV	0
2P24_91445221.WAV	0
1P19_91075112.WAV	0
2P29_91135121.WAV	0
2P29_91335221.WAV	0
2P29_91305221.WAV	0
1P8_91475112.WAV	0
2P17_91085112.WAV	0
1P26_91315221.WAV	0
2P22_91095112.WAV	0
1P26_91035111.WAV	0
1P7_91285212.WAV	0
2P5_91225211.WAV	0
2P25_91095112.WAV	0
2P5_91035111.WAV	0
2P29_91125121.WAV	0
2P17_91245211.WAV	0
1P34_91395222.WAV	0
1P8_91345221.WAV	0
2P17_91355222.WAV	0
2P25_91315221.WAV	0
2P17_91135121.WAV	0
1P26_91255212.WAV	0
2P17_91255212.WAV	0
2P29_91295212.WAV	0
2P24_91235211.WAV	0
1P29_91125121.WAV	0
2P22_91195122.WAV	0
2P5_91125121.WAV	0
1P17_91075112.WAV	0
1P8_91405222.WAV	0
2P24_91075112.WAV	0
1P7_91455212.WAV	0
2P29_91255212.WAV	0
1P34_91465121.WAV	0
2P25_91075112.WAV	0
2P12_91065112.WAV	0
1P29_91255212.WAV	0
2P25_91205211.WAV	0
1P26_91285212.WAV	0
1P26_91345221.WAV	0
2P17_91365222.WAV	0
1P34_91085112.WAV	0
2P5_91475112.WAV	0
2P29_91215211.WAV	0
1P19_91415211.WAV	0
2P22_91335221.WAV	0
1P7_91315221.WAV	0
1P34_91305221.WAV	0
1P29_91395222.WAV	0
2P22_91425122.WAV	0
2P22_91125121.WAV	0
2P22_91045111.WAV	0
2P24_91215211.WAV	0
1P34_91425122.WAV	0
2P25_91015111.WAV	0
2P24_91025111.WAV	0
2P22_91165122.WAV	0
1P19_91475112.WAV	0
1P17_91415211.WAV	0
1P26_91475112.WAV	0
2P22_91035111.WAV	0
1P7_91125121.WAV	0
2P25_91035111.WAV	0
1P17_91475112.WAV	0
2P29_91145121.WAV	0
1P29_91035111.WAV	0
1P7_91215211.WAV	0
1P19_91395222.WAV	0
1P29_91335221.WAV	0
2P12_91245211.WAV	0
2P29_91055112.WAV	0
2P5_91085112.WAV	0
1P17_91395222.WAV	0
1P19_91445221.WAV	0
1P29_91065112.WAV	0
2P25_91325221.WAV	0
2P5_91285212.WAV	0
2P12_91045111.WAV	0
2P29_91155122.WAV	0
2P22_91085112.WAV	0
2P5_91305221.WAV	0
2P22_91265212.WAV	0
2P29_91095112.WAV	0
1P7_91255212.WAV	0
2P5_91405222.WAV	0
2P5_91395222.WAV	0
2P17_91445221.WAV	0
1P34_91045111.WAV	0
2P5_91055112.WAV	0
1P19_91125121.WAV	0
1P29_91185122.WAV	0
1P34_91295212.WAV	0
2P29_91465121.WAV	0
2P12_91345221.WAV	0
2P25_91435111.WAV	0
1P19_91385222.WAV	0
1P19_91455212.WAV	0
2P22_91225211.WAV	0
1P7_91225211.WAV	0
1P17_91455212.WAV	0
2P25_91195122.WAV	0
1P19_91235211.WAV	0
2P12_91255212.WAV	0
2P25_91115121.WAV	0
1P29_91425122.WAV	0
2P29_91245211.WAV	0
1P8_91365222.WAV	0
1P26_91005111.WAV	0
2P17_91275212.WAV	0
2P5_91255212.WAV	0
2P25_91365222.WAV	0
1P26_91165122.WAV	0
1P8_91315221.WAV	0
1P17_91235211.WAV	0
2P17_91035111.WAV	0
2P12_91135121.WAV	0
2P24_91405222.WAV	0
1P7_91075112.WAV	0
2P24_91275212.WAV	0
2P5_91385222.WAV	0
1P17_91445221.WAV	0
2P29_91225211.WAV	0
1P29_91285212.WAV	0
2P17_91305221.WAV	0
2P29_91345221.WAV	0
1P26_91295212.WAV	0
2P12_91265212.WAV	0
1P29_91475112.WAV	0
1P8_91445221.WAV	0
2P5_91365222.WAV	0
1P26_91425122.WAV	0
2P5_91075112.WAV	0
1P26_91075112.WAV	0
1P8_91355222.WAV	0
1P34_91375222.WAV	0
1P17_91005111.WAV	0
1P17_91125121.WAV	0
2P5_91455212.WAV	0
1P34_91265212.WAV	0
1P34_91315221.WAV	0
2P25_91165122.WAV	0
2P12_91085112.WAV	0
2P17_91125121.WAV	0
1P34_91405222.WAV	0
1P7_91165122.WAV	0
2P12_91335221.WAV	0
2P25_91055112.WAV	0
2P29_91425122.WAV	0
1P26_91045111.WAV	0
2P22_91465121.WAV	0
1P7_91335221.WAV	0
2P5_91215211.WAV	0
2P17_91475112.WAV	0
2P12_91145121.WAV	0
2P25_91375222.WAV	0
2P5_91115121.WAV	0
1P19_91005111.WAV	0
2P25_91465121.WAV	0
2P22_91345221.WAV	0
1P7_91025111.WAV	0
1P26_91225211.WAV	0
1P8_91005111.WAV	0
2P22_91215211.WAV	0
1P19_91405222.WAV	0
2P12_91195122.WAV	0
1P34_91075112.WAV	0
2P25_91475112.WAV	0
1P7_91425122.WAV	0
1P29_91055112.WAV	0
2P12_91435111.WAV	0
1P17_91385222.WAV	0
2P22_91455212.WAV	0
2P12_91375222.WAV	0
1P8_91435111.WAV	0
2P29_91035111.WAV	0
1P26_91235211.WAV	0
2P29_91455212.WAV	0
2P12_91295212.WAV	0
1P26_91355222.WAV	0
1P29_91025111.WAV	0
1P8_91235211.WAV	0
1P34_91455212.WAV	0
2P22_91055112.WAV	0
2P24_91005111.WAV	0
2P29_91025111.WAV	0
1P29_91235211.WAV	0
1P29_91355222.WAV	0
2P17_91075112.WAV	0
1P29_91345221.WAV	0
1P7_91345221.WAV	0
1P7_91395222.WAV	0
1P17_91405222.WAV	0
2P12_91395222.WAV	0
1P29_91315221.WAV	0
2P5_91265212.WAV	0
2P25_91235211.WAV	0
1P29_91145121.WAV	0
1P29_91405222.WAV	0
2P17_91235211.WAV	0
2P12_91225211.WAV	0
1P7_91085112.WAV	0
2P22_91475112.WAV	0
2P22_91405222.WAV	0
1P8_91375222.WAV	0
2P12_91035111.WAV	0
2P5_91345221.WAV	0
1P34_91475112.WAV	0
1P34_91285212.WAV	0
2P12_91125121.WAV	0
1P7_91475112.WAV	0
2P25_91225211.WAV	0
1P34_91055112.WAV	0
1P26_91435111.WAV	0
1P7_91355222.WAV	0
1P19_91375222.WAV	0
1P17_91275212.WAV	0
1P19_91275212.WAV	0
2P25_91295212.WAV	0
2P29_91385222.WAV	0
2P25_91455212.WAV	0
2P17_91265212.WAV	0
2P12_91075112.WAV	0
2P29_91475112.WAV	0
2P12_91285212.WAV	0
1P29_91075112.WAV	0
1P29_91435111.WAV	0
1P17_91375222.WAV	0
2P22_91295212.WAV	0
1P26_91375222.WAV	0
2P12_91425122.WAV	0
2P5_91315221.WAV	0
2P25_91215211.WAV	0
2P25_91005111.WAV	0
2P12_91455212.WAV	0
1P7_91245211.WAV	0
1P8_91225211.WAV	0
2P22_91375222.WAV	0
2P22_91235211.WAV	0
1P7_91295212.WAV	0
1P7_91275212.WAV	0
1P8_91415211.WAV	0
1P34_91275212.WAV	0
2P29_91375222.WAV	0
1P7_91015111.WAV	0
1P34_91235211.WAV	0
2P22_91415211.WAV	0
1P7_91055112.WAV	0
1P26_91455212.WAV	0
2P5_91005111.WAV	0
2P12_91475112.WAV	0
1P26_91445221.WAV	0
2P29_91355222.WAV	0
1P8_91295212.WAV	0
2P12_91305221.WAV	0
2P12_91055112.WAV	0
1P34_91005111.WAV	0
1P8_91165122.WAV	0
2P22_91005111.WAV	0
2P12_91315221.WAV	0
1P7_91265212.WAV	0
2P29_91405222.WAV	0
2P12_91165122.WAV	0
2P17_91405222.WAV	0
2P25_91405222.WAV	0
1P26_91415211.WAV	0
2P12_91355222.WAV	0
2P29_91275212.WAV	0
1P29_91005111.WAV	0
2P22_91275212.WAV	0
1P29_91015111.WAV	0
2P29_91235211.WAV	0
2P12_91415211.WAV	0
2P5_91235211.WAV	0
1P7_91005111.WAV	0
2P22_91445221.WAV	0
2P17_91415211.WAV	0
2P29_91005111.WAV	0
2P25_91355222.WAV	0
1P26_91405222.WAV	0
1P34_91415211.WAV	0
1P29_91455212.WAV	0
2P5_91415211.WAV	0
1P7_91435111.WAV	0
2P25_91445221.WAV	0
2P5_91275212.WAV	0
2P29_91415211.WAV	0
1P34_91355222.WAV	0
